genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Rap,0.0324,0.518,220307,0.676,3.62e-05,G#,0.189,-6.373,Minor,0.0744,173.998,0.197
Rap,0.428,0.857,366307,0.488,2.82e-06,F#,0.284,-11.457,Major,0.407,92.102,0.621
Rap,0.123,0.856,303063,0.473,1.15e-05,A#,0.177,-7.781,Minor,0.0617,112.031,0.66
Rap,0.153,0.647,201561,0.856,0.0,F,0.262,-4.451,Major,0.266,143.953,0.637
Rap,0.689,0.712,196053,0.911,8.02e-06,F,0.107,-3.866,Minor,0.0445,117.533,0.85
Rap,0.0372,0.788,173675,0.43,0.0,A#,0.111,-14.682,Minor,0.282,100.014,0.257
Rap,0.126,0.566,211467,0.654,0.0,F#,0.143,-6.608,Minor,0.3,91.598,0.583
Rap,0.0496,0.96,223093,0.547,0.0,F#,0.216,-6.992,Minor,0.0786,121.01,0.186
Rap,0.132,0.876,195053,0.41,0.000188,C#,0.112,-10.034,Major,0.262,127.956,0.816
Rap,0.138,0.72,209308,0.709,0.0,G#,0.104,-5.795,Major,0.0653,130.04,0.6
Rap,0.867,0.793,89652,0.441,0.0,D,0.111,-10.297,Minor,0.579,74.746,0.753
Rap,0.743,0.57,181027,0.383,0.0,C#,0.0976,-10.11,Minor,0.115,67.165,0.797
Rap,0.00684,0.926,272133,0.6,0.00187,G,0.0901,-12.485,Major,0.0883,127.247,0.97
Rap,0.0141,0.623,205613,0.93,1.64e-06,F,0.138,-5.285,Major,0.0324,120.119,0.287
Rap,0.163,0.902,196766,0.609,0.0,E,0.0636,-8.454,Minor,0.092,125.041,0.388
Rap,0.0424,0.606,233393,0.533,0.0,A,0.172,-6.426,Major,0.0522,120.049,0.221
Rap,0.44,0.651,204333,0.886,0.0,G,0.647,-6.344,Minor,0.325,160.011,0.511
Rap,0.214,0.84,194733,0.736,0.00711,C#,0.0808,-6.797,Major,0.228,109.982,0.323
Rap,0.0149,0.921,191252,0.467,0.000238,C#,0.334,-8.443,Major,0.119,135.995,0.287
Rap,0.0278,0.73,177493,0.581,0.0,C#,0.107,-5.982,Major,0.105,163.024,0.481
Rap,0.00838,0.58,210653,0.911,0.0,C#,0.241,-3.467,Major,0.0634,126.046,0.433
Rap,0.251,0.836,190287,0.731,0.0,F#,0.0679,-7.396,Minor,0.146,100.861,0.766
Rap,0.588,0.681,227655,0.333,0.0,A,0.086,-8.582,Major,0.0974,118.05,0.564
Rap,0.0527,0.54,259918,0.555,0.0,E,0.413,-9.858,Minor,0.072,127.154,0.155
Rap,0.689,0.746,233963,0.438,0.103,E,0.126,-7.016,Minor,0.0326,119.991,0.042
Rap,0.0109,0.907,195547,0.65,0.000424,F#,0.107,-5.661,Minor,0.312,147.026,0.626
Rap,0.0283,0.874,216635,0.712,0.0887,B,0.0824,-5.667,Minor,0.0315,106.021,0.585
Rap,0.1,0.539,209829,0.894,1.69e-05,A,0.1,-4.483,Minor,0.0469,90.004,0.509
Rap,0.105,0.901,212712,0.744,7.79e-06,C,0.0964,-3.484,Major,0.283,135.95,0.593
Rap,0.0196,0.819,269147,0.759,6.53e-06,A#,0.0613,-4.115,Minor,0.147,108.026,0.88
Rap,0.474,0.643,179151,0.662,0.0,A#,0.237,-7.226,Minor,0.0993,113.022,0.645
Rap,0.816,0.759,220333,0.613,0.0,G,0.0816,-7.91,Major,0.105,97.012,0.329
Rap,0.163,0.913,250947,0.632,2.62e-06,C,0.208,-5.07,Major,0.385,139.892,0.344
Rap,0.0242,0.642,225953,0.791,0.00891,C,0.192,-6.073,Major,0.137,169.84,0.359
Rap,0.052,0.85,240000,0.273,2.22e-06,G,0.104,-11.567,Minor,0.278,116.894,0.572
Rap,0.0581,0.485,142042,0.388,0.000247,B,0.0757,-10.506,Minor,0.0543,124.221,0.0761
Rap,0.0115,0.82,135739,0.691,0.0,F#,0.344,-6.646,Minor,0.0723,142.027,0.683
Rap,0.717,0.709,202884,0.465,0.0,C#,0.117,-10.852,Minor,0.0896,155.905,0.318
Rap,0.226,0.784,173512,0.66,0.0,C#,0.117,-5.813,Major,0.308,150.169,0.505
Rap,0.127,0.676,221920,0.634,0.0,G#,0.371,-4.906,Major,0.0445,77.961,0.623
Rap,0.335,0.786,176613,0.542,1.78e-05,A#,0.156,-8.616,Minor,0.0421,125.045,0.335
Rap,0.00247,0.835,207733,0.833,0.0,C#,0.171,-4.364,Minor,0.284,103.358,0.586
Rap,0.269,0.669,174662,0.54,0.0,B,0.0982,-8.118,Major,0.5,150.18,0.415
Rap,0.0805,0.767,217067,0.933,5.84e-05,F,0.0818,-8.47,Minor,0.198,85.49,0.798
Rap,0.0547,0.639,228880,0.865,0.0,G#,0.507,-13.918,Minor,0.0718,133.052,0.401
Rap,0.00603,0.879,272080,0.643,1.42e-06,C#,0.0992,-3.709,Major,0.0888,120.012,0.582
Rap,0.056,0.701,152267,0.57,0.0,A,0.268,-5.445,Major,0.255,139.897,0.183
Rap,0.0403,0.728,205640,0.858,4.26e-06,A,0.0241,-3.686,Major,0.0609,125.054,0.591
Rap,0.391,0.693,173947,0.464,0.0,C,0.157,-7.912,Minor,0.224,78.1,0.868
Rap,0.159,0.67,275413,0.435,1.07e-05,A#,0.135,-10.314,Major,0.0513,110.08,0.0879
Rap,0.0973,0.638,201627,0.708,0.0,C#,0.177,-5.342,Minor,0.0754,84.978,0.606
Rap,0.00156,0.809,223969,0.504,0.0,D,0.0856,-3.201,Major,0.15,120.065,0.525
Rap,0.056,0.82,202397,0.525,0.0,C#,0.207,-5.562,Major,0.394,86.543,0.279
Rap,0.158,0.764,221052,0.646,1.37e-06,G#,0.0889,-5.375,Major,0.0711,130.927,0.612
Rap,0.276,0.788,223617,0.765,0.0,D,0.216,-3.93,Major,0.439,144.046,0.667
Rap,0.373,0.827,195762,0.556,4.23e-06,C#,0.0719,-6.237,Major,0.319,130.097,0.34
Rap,0.067,0.905,278520,0.575,2.22e-05,C#,0.0602,-8.64,Major,0.0881,115.031,0.365
Rap,0.0691,0.841,182221,0.824,0.000126,C#,0.192,-6.242,Major,0.243,152.068,0.653
Rap,0.233,0.588,290600,0.522,0.0,A,0.24,-6.254,Minor,0.0383,66.024,0.584
Rap,0.234,0.666,178421,0.352,0.0523,C,0.0986,-9.967,Major,0.0746,152.082,0.0384
Rap,0.716,0.505,219683,0.397,0.0,F,0.0853,-9.349,Major,0.324,95.063,0.558
Rap,0.843,0.433,87561,0.778,0.0,E,0.139,-7.681,Major,0.041,114.208,0.764
Rap,0.428,0.757,268565,0.716,0.0,A#,0.233,-7.33,Major,0.187,142.99,0.619
Rap,0.206,0.452,223533,0.675,1.27e-06,D,0.172,-5.172,Minor,0.0305,139.87,0.23
Rap,0.301,0.792,139200,0.571,0.0,G#,0.1,-7.539,Minor,0.094,99.999,0.556
Rap,0.000175,0.547,217880,0.95,0.00956,C,0.166,-3.482,Major,0.0577,100.008,0.594
Rap,0.393,0.646,169267,0.756,3.23e-05,A,0.202,-9.017,Minor,0.487,193.881,0.596
Rap,0.035,0.563,305267,0.62,0.0,F,0.12,-4.85,Major,0.0355,92.469,0.11
Rap,0.0177,0.943,219453,0.763,1.76e-05,F,0.114,-5.568,Minor,0.133,139.969,0.229
Rap,0.253,0.928,361173,0.447,0.0,G,0.0618,-8.392,Major,0.385,99.953,0.748
Rap,0.0843,0.682,195613,0.927,0.0,E,0.149,-2.915,Major,0.0479,101.019,0.744
Rap,0.192,0.801,200000,0.631,0.0,D#,0.337,-4.999,Major,0.0477,93.008,0.584
Rap,0.371,0.579,224546,0.38,1.94e-05,F,0.111,-10.606,Minor,0.0337,124.082,0.046
Rap,0.0907,0.659,211613,0.83,0.0,F#,0.133,-5.288,Major,0.286,144.017,0.332
Rap,0.0755,0.473,268366,0.442,1.66e-05,A,0.119,-10.807,Major,0.111,139.661,0.0749
Rap,0.394,0.717,139254,0.608,0.0,C,0.351,-7.826,Major,0.31,139.783,0.827
Rap,0.787,0.531,217848,0.268,0.0,C#,0.286,-12.266,Major,0.663,76.256,0.398
Rap,0.628,0.687,221520,0.475,0.0,A#,0.113,-5.724,Minor,0.258,79.937,0.55
Rap,0.723,0.714,221940,0.343,5.48e-06,A#,0.102,-7.641,Major,0.38,72.348,0.372
Rap,0.0523,0.767,157037,0.601,0.155,F,0.165,-8.033,Minor,0.164,163.037,0.292
Rap,0.0193,0.72,189109,0.727,0.0,C#,0.107,-8.16,Major,0.221,77.991,0.277
Rap,0.119,0.689,229747,0.521,8.41e-05,C,0.108,-5.845,Major,0.132,95.055,0.178
Rap,0.611,0.512,213253,0.598,0.0,A,0.0881,-4.959,Minor,0.115,70.189,0.345
Rap,0.00162,0.467,225893,0.67,0.0001,G,0.195,-4.063,Major,0.0663,146.223,0.457
Rap,0.0964,0.85,260307,0.797,8.38e-06,A#,0.34,-7.429,Minor,0.136,99.615,0.63
Rap,0.404,0.666,161107,0.408,0.00253,C#,0.0316,-7.464,Major,0.0393,92.01,0.475
Rap,0.3,0.866,220665,0.412,0.00493,C#,0.115,-7.593,Major,0.0522,141.997,0.0973
Rap,0.0131,0.691,247494,0.793,0.0,C#,0.112,-3.506,Major,0.131,140.011,0.398
Rap,0.129,0.659,223125,0.631,0.0,B,0.648,-7.344,Major,0.0445,111.975,0.329
Rap,0.252,0.424,188220,0.647,0.0,A,0.208,-6.556,Major,0.188,89.793,0.262
Rap,0.421,0.788,176653,0.485,0.0,B,0.346,-8.096,Minor,0.272,124.933,0.689
Rap,0.168,0.706,320360,0.496,0.0,A,0.244,-15.138,Minor,0.0431,118.022,0.771
Rap,0.385,0.61,193772,0.504,1.68e-05,C,0.164,-8.858,Minor,0.0481,150.001,0.371
Rap,0.127,0.643,254653,0.73,0.0,B,0.217,-7.437,Minor,0.313,131.895,0.276
Rap,0.19,0.651,261462,0.564,0.0046,C,0.181,-7.111,Major,0.149,82.9,0.366
Rap,0.00142,0.497,233011,0.627,0.0,F#,0.619,-6.141,Minor,0.0319,79.93,0.193
Rap,0.288,0.741,319973,0.345,0.0,C#,0.117,-11.31,Major,0.0754,120.015,0.277
Rap,0.865,0.687,182752,0.509,0.0,A#,0.12,-9.173,Major,0.405,106.892,0.651
Rap,7.54e-05,0.523,218454,0.834,0.0,F,0.4,-5.133,Major,0.0366,135.974,0.559
Rap,0.0335,0.747,282096,0.721,0.0,F,0.258,-7.278,Minor,0.0997,130.987,0.625
Rap,0.123,0.648,208667,0.85,0.000347,F#,0.0529,-4.248,Minor,0.0561,170.061,0.567
Rap,0.252,0.904,189864,0.861,0.0,E,0.0644,-5.132,Minor,0.249,103.978,0.683
Rap,0.000126,0.626,188600,0.791,0.0219,C,0.439,-2.734,Major,0.0721,133.204,0.433
Rap,0.0159,0.738,228280,0.818,1.91e-05,C#,0.235,-4.973,Major,0.0392,150.032,0.489
Rap,0.083,0.834,270007,0.681,0.0,G#,0.282,-6.729,Major,0.102,116.987,0.225
Rap,0.0697,0.733,226581,0.676,0.0,A#,0.208,-5.655,Minor,0.0432,97.448,0.701
Rap,0.00326,0.541,197800,0.916,2.04e-06,G,0.0967,-5.964,Minor,0.0612,156.015,0.627
Rap,0.12,0.721,199195,0.603,0.0,A,0.936,-6.705,Major,0.272,75.018,0.405
Rap,0.0219,0.769,251160,0.52,0.0,C#,0.0762,-5.14,Major,0.212,140.112,0.58
Rap,0.121,0.817,176453,0.646,0.0,F,0.0948,-7.871,Major,0.305,98.031,0.666
Rap,0.0403,0.694,191893,0.557,0.0,G#,0.0832,-6.686,Major,0.396,161.887,0.684
Rap,0.00286,0.524,245514,0.873,0.0,F,0.318,-5.08,Minor,0.24,177.977,0.334
Rap,0.262,0.785,259966,0.454,0.0,A,0.118,-7.775,Major,0.0659,120.935,0.322
Rap,0.00366,0.802,118360,0.738,0.0,C,0.223,-5.287,Minor,0.167,151.07,0.484
Rap,0.379,0.614,251857,0.618,3.8e-05,F#,0.0784,-7.779,Major,0.0612,107.674,0.269
Rap,0.0946,0.751,251093,0.664,5.07e-05,F,0.213,-6.634,Minor,0.0346,101.975,0.813
Rap,0.446,0.45,203631,0.839,0.000642,A#,0.0941,-5.224,Major,0.104,159.973,0.432
Rap,0.115,0.759,167091,0.74,0.0,C,0.263,-4.847,Major,0.147,140.052,0.203
Rap,0.0465,0.78,281080,0.654,0.0196,B,0.0657,-6.978,Minor,0.0494,129.984,0.953
Rap,0.0198,0.801,189133,0.705,0.0,A#,0.2,-1.756,Minor,0.206,86.984,0.358
Rap,0.222,0.747,173419,0.606,0.0,E,0.281,-5.286,Major,0.172,155.055,0.2
Rap,0.0843,0.752,172053,0.836,0.000425,A#,0.424,-3.173,Major,0.115,120.003,0.519
Rap,0.149,0.738,257640,0.879,0.0,C#,0.102,-4.444,Minor,0.245,90.338,0.893
Rap,0.0297,0.65,229907,0.859,0.0,G,0.0985,-4.092,Major,0.13,93.079,0.661
Rap,0.578,0.559,245987,0.531,3.89e-06,E,0.332,-7.089,Major,0.0946,119.55,0.39
Rap,0.0411,0.699,161907,0.543,1.26e-06,C,0.178,-8.879,Major,0.138,130.064,0.14
Rap,0.104,0.808,227747,0.562,0.0,C,0.129,-6.311,Major,0.184,90.026,0.601
Rap,0.0171,0.556,273067,0.812,0.143,C,0.143,-4.193,Major,0.0469,99.935,0.181
Rap,0.414,0.571,137849,0.515,0.0,G,0.121,-8.93,Major,0.445,133.106,0.443
Rap,0.15,0.53,208728,0.754,0.0,C,0.0699,-8.674,Major,0.424,159.677,0.561
Rap,0.487,0.537,216832,0.411,9.21e-06,G,0.3,-14.059,Major,0.502,94.292,0.207
Rap,0.0706,0.733,183693,0.874,0.0,G,0.254,-3.238,Minor,0.0457,128.061,0.899
Rap,0.494,0.647,227910,0.672,6.41e-06,F,0.163,-4.501,Minor,0.0883,119.045,0.251
Rap,0.022,0.765,132768,0.445,0.0,C#,0.364,-11.257,Major,0.258,121.38,0.392
Rap,0.0107,0.573,154173,0.793,0.0,G#,0.189,-6.138,Minor,0.0653,154.976,0.513
Rap,0.675,0.693,290316,0.426,1.03e-05,G#,0.115,-12.476,Major,0.302,144.796,0.477
Rap,0.365,0.699,214925,0.489,4.2e-05,C#,0.132,-9.461,Minor,0.0388,134.017,0.0739
Rap,0.0175,0.669,196400,0.574,0.00294,E,0.146,-6.442,Minor,0.0286,120.013,0.273
Rap,0.151,0.823,195413,0.564,0.0,C#,0.122,-6.617,Major,0.116,131.988,0.348
Rap,0.0606,0.648,171136,0.53,2.73e-06,A,0.0972,-9.474,Minor,0.0734,101.451,0.138
Rap,0.592,0.665,225067,0.526,0.0,C,0.613,-6.668,Minor,0.16,99.815,0.651
Rap,0.0125,0.426,166707,0.894,0.00041,G#,0.187,-6.699,Major,0.174,108.725,0.63
Rap,0.0354,0.711,217800,0.508,0.0,G,0.141,-7.299,Major,0.0494,98.098,0.665
Rap,0.054,0.696,236760,0.637,0.0,G,0.196,-4.895,Major,0.106,150.017,0.216
Rap,0.0377,0.83,136345,0.657,0.0,D,0.229,-6.123,Major,0.293,156.996,0.409
Rap,0.0359,0.761,219120,0.639,0.0,F,0.0945,-7.577,Minor,0.0539,164.088,0.922
Rap,0.213,0.374,212507,0.749,7.24e-05,E,0.0757,-6.632,Minor,0.101,168.249,0.299
Rap,0.0117,0.887,309760,0.597,2.79e-05,B,0.306,-4.011,Minor,0.226,90.021,0.843
Rap,6.07e-05,0.215,315453,0.911,3.47e-06,A,0.183,-4.715,Major,0.0394,183.535,0.47
Rap,0.187,0.748,180893,0.654,0.0,G,0.265,-6.053,Minor,0.0651,140.039,0.675
Rap,0.286,0.747,242431,0.54,0.0,A,0.275,-7.303,Major,0.119,134.921,0.556
Rap,0.0411,0.615,223147,0.648,0.0,F,0.277,-3.792,Minor,0.22,169.912,0.26
Rap,0.0737,0.784,177027,0.476,0.000778,G#,0.221,-9.963,Major,0.328,77.06,0.187
Rap,0.0171,0.733,154562,0.635,8.37e-05,G#,0.208,-9.302,Major,0.0765,80.002,0.581
Rap,0.0509,0.884,252440,0.697,0.0,B,0.094,-6.022,Major,0.128,101.965,0.322
Rap,0.143,0.888,155238,0.451,1.76e-05,F,0.0519,-9.552,Minor,0.186,126.071,0.3
Rap,0.0253,0.604,238454,0.896,1.22e-06,G#,0.284,-2.407,Major,0.162,93.066,0.881
Rap,0.0333,0.477,222440,0.663,0.0,F#,0.145,-5.793,Minor,0.0285,94.084,0.344
Rap,0.08,0.683,219027,0.921,1.46e-06,D,0.225,-4.833,Major,0.227,160.088,0.625
Rap,0.032,0.73,219307,0.529,0.0,C#,0.0992,-5.758,Major,0.0379,134.967,0.475
Rap,0.284,0.616,200223,0.243,0.149,A,0.264,-13.975,Major,0.103,183.948,0.56
Rap,0.581,0.885,74344,0.408,1.23e-05,G#,0.117,-12.923,Major,0.116,129.894,0.263
Rap,0.00931,0.786,235307,0.689,1.14e-06,C#,0.214,-6.113,Major,0.315,157.935,0.874
Rap,0.0891,0.586,210747,0.909,0.000109,G#,0.119,-6.474,Major,0.0705,93.394,0.757
Rap,0.037,0.766,262453,0.271,0.0,C,0.175,-5.697,Major,0.0412,116.02,0.0371
Rap,0.0454,0.621,237297,0.779,0.0,C#,0.0479,-4.354,Major,0.406,90.722,0.432
Rap,0.226,0.71,392400,0.752,2.04e-05,C,0.23,-5.712,Minor,0.0946,129.993,0.407
Rap,0.287,0.547,287867,0.659,0.0,D#,0.202,-7.04,Minor,0.195,165.763,0.759
Rap,0.186,0.539,301587,0.399,0.00255,C#,0.131,-8.016,Major,0.045,78.248,0.118
Rap,0.0942,0.861,138762,0.657,0.0,A#,0.0813,-5.467,Minor,0.206,135.025,0.395
Rap,0.0216,0.632,247227,0.767,0.0,A,0.378,-4.002,Minor,0.232,140.14,0.622
Rap,0.0901,0.721,295413,0.929,0.0,C#,0.305,-3.221,Minor,0.215,102.006,0.547
Rap,0.137,0.655,140133,0.869,2.36e-05,C#,0.312,-4.344,Minor,0.212,135.763,0.0815
Rap,0.0323,0.731,220454,0.794,2.59e-05,C,0.112,-5.126,Minor,0.0522,139.994,0.356
Rap,0.00087,0.289,251800,0.736,0.00395,B,0.0636,-3.38,Minor,0.0369,152.158,0.13
Rap,0.0672,0.839,256000,0.746,0.0,F#,0.0938,-5.264,Minor,0.31,134.937,0.777
Rap,0.353,0.797,168973,0.623,0.0,D#,0.117,-3.869,Minor,0.298,75.987,0.704
Rap,0.36,0.6,271246,0.619,4.31e-05,A,0.106,-9.709,Minor,0.202,103.908,0.308
Rap,0.0172,0.724,217984,0.691,1.68e-05,F#,0.194,-5.665,Minor,0.0324,126.002,0.236
Rap,0.443,0.657,192562,0.456,9.84e-06,C,0.234,-11.761,Minor,0.257,84.414,0.206
Rap,0.0275,0.933,254400,0.562,0.0,B,0.102,-5.963,Major,0.122,139.981,0.587
Rap,0.0297,0.587,345987,0.699,3.22e-05,C#,0.325,-6.033,Major,0.177,77.063,0.421
Rap,0.333,0.735,179307,0.448,0.0,F#,0.115,-7.387,Major,0.0864,93.099,0.581
Rap,0.281,0.747,191033,0.553,0.0,C#,0.117,-7.294,Major,0.117,141.888,0.262
Rap,0.00317,0.582,254360,0.814,2.21e-05,E,0.209,-6.153,Minor,0.0684,170.02,0.331
Rap,0.33,0.893,256667,0.433,0.0,B,0.395,-5.88,Minor,0.396,86.01,0.675
Rap,0.597,0.582,364213,0.777,0.0,D,0.276,-5.008,Minor,0.45,106.528,0.527
Rap,0.0186,0.509,211512,0.482,0.0,G,0.238,-6.965,Major,0.176,101.042,0.301
Rap,0.121,0.605,211799,0.676,0.0,C,0.321,-6.424,Major,0.0769,95.824,0.289
Rap,0.0315,0.9,173683,0.488,0.0,F,0.101,-6.371,Minor,0.274,83.498,0.679
Rap,0.0138,0.785,235535,0.62,0.0,G#,0.15,-6.668,Major,0.254,78.476,0.478
Rap,0.673,0.709,124493,0.324,3.79e-06,F,0.109,-15.954,Minor,0.247,99.974,0.118
Rap,0.135,0.783,194013,0.629,0.0,A#,0.0838,-6.647,Minor,0.154,136.099,0.652
Rap,0.656,0.612,94844,0.526,9.18e-06,F,0.0979,-10.717,Minor,0.165,122.058,0.0344
Rap,0.116,0.944,217907,0.76,0.0,B,0.113,-4.355,Minor,0.0851,98.001,0.545
Rap,0.0184,0.833,352907,0.64,0.0,A#,0.102,-5.674,Minor,0.219,99.284,0.465
Rap,9.91e-06,0.206,299867,0.965,0.827,C#,0.367,-5.116,Major,0.079,92.615,0.168
Rap,0.195,0.475,314493,0.757,0.0,D,0.37,-7.307,Major,0.357,187.929,0.0707
Rap,0.0135,0.657,221522,0.711,0.0,C,0.221,-5.355,Major,0.374,86.957,0.368
Rap,0.184,0.688,180808,0.551,0.0,C,0.159,-6.299,Minor,0.229,162.118,0.558
Rap,0.201,0.616,182907,0.667,0.0,G,0.282,-5.606,Major,0.183,91.008,0.67
Rap,0.0403,0.847,243200,0.684,0.0,A#,0.0781,-12.048,Minor,0.248,101.277,0.688
Rap,0.013,0.803,108500,0.589,0.0,G#,0.286,-9.556,Major,0.482,77.98,0.673
Rap,0.0998,0.86,96095,0.553,0.056,D,0.264,-9.096,Major,0.0665,106.985,0.131
Rap,0.0879,0.937,222293,0.731,0.0,G#,0.163,-2.132,Major,0.0815,133.961,0.626
Rap,0.339,0.43,269702,0.732,0.0,G#,0.117,-4.413,Major,0.428,69.873,0.0761
Rap,0.737,0.57,99707,0.285,0.0133,A,0.108,-14.125,Minor,0.0381,83.485,0.0973
Rap,0.053,0.878,155251,0.303,0.00462,C,0.132,-11.483,Minor,0.271,135.965,0.274
Rap,0.191,0.674,153800,0.649,0.0,C#,0.122,-8.433,Minor,0.199,153.069,0.48
Rap,0.115,0.841,158493,0.502,0.00039,C#,0.591,-7.744,Minor,0.0394,103.002,0.169
Rap,0.00654,0.524,317293,0.674,9.3e-05,C#,0.221,-7.038,Minor,0.0895,102.901,0.128
Rap,0.188,0.834,210432,0.567,0.0,G,0.0998,-5.16,Minor,0.1,127.991,0.204
Rap,0.179,0.664,284960,0.662,0.0,A#,0.754,-8.206,Minor,0.367,98.268,0.185
Rap,0.0733,0.802,185382,0.527,0.000183,C#,0.0951,-7.226,Minor,0.0701,155.994,0.312
Rap,0.000386,0.3,237360,0.986,0.000136,G#,0.0924,-3.022,Major,0.107,85.117,0.256
Rap,0.0596,0.77,165315,0.699,1.65e-05,C,0.17,-6.59,Major,0.199,81.003,0.696
Rap,0.584,0.595,195933,0.929,0.0,C#,0.0981,-4.734,Major,0.359,139.799,0.491
Rap,0.00085,0.452,215307,0.965,0.0028,G#,0.0741,-3.388,Major,0.141,188.151,0.743
Rap,0.000707,0.365,248587,0.751,0.0,D,0.318,-5.429,Major,0.304,79.119,0.604
Rap,0.046,0.944,155131,0.425,0.0,C#,0.11,-7.146,Major,0.326,129.999,0.124
Rap,0.248,0.916,286907,0.568,0.0,F#,0.081,-5.358,Major,0.13,112.009,0.954
Rap,0.0205,0.845,242013,0.601,0.0,C#,0.385,-5.283,Major,0.161,74.008,0.329
Rap,0.157,0.918,169718,0.834,1.12e-05,C,0.0651,-6.21,Major,0.0935,128.006,0.842
Rap,0.0469,0.791,184505,0.75,0.0,G#,0.109,-3.978,Major,0.0689,147.126,0.729
Rap,0.0663,0.93,190147,0.492,0.0,D,0.0771,-9.919,Major,0.174,132.044,0.352
Rap,0.00538,0.773,162365,0.706,0.0148,C,0.0208,-5.709,Major,0.0999,160.912,0.693
Rap,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,0.486
Rap,0.00201,0.711,220427,0.441,2.59e-06,C#,0.08,-9.516,Major,0.466,145.198,0.115
Rap,0.0926,0.873,195097,0.404,2.23e-06,C#,0.104,-9.726,Minor,0.519,77.52,0.193
Rap,0.000788,0.564,253072,0.712,4.48e-06,B,0.0569,-4.243,Minor,0.0644,129.955,0.144
Rap,0.0895,0.428,198093,0.714,0.0,G#,0.766,-5.574,Major,0.399,110.017,0.678
Rap,0.14,0.823,159765,0.526,0.000379,C#,0.186,-10.286,Major,0.168,97.038,0.269
Rap,0.756,0.824,88644,0.448,3.5e-05,C,0.126,-14.694,Major,0.0945,129.989,0.565
Rap,0.0124,0.695,198116,0.745,0.0,B,0.0863,-4.566,Major,0.0292,105.01,0.484
Rap,0.0977,0.747,232773,0.52,0.0537,A#,0.142,-10.523,Minor,0.0357,92.869,0.601
Rap,0.00666,0.459,181445,0.525,8.96e-06,C,0.141,-7.119,Major,0.0536,158.994,0.143
Rap,0.045,0.57,194747,0.476,0.0,A#,0.116,-8.032,Major,0.405,69.55,0.141
Rap,0.0474,0.867,205027,0.51,0.0,C#,0.437,-6.163,Major,0.161,118.02,0.128
Rap,0.36,0.529,230960,0.809,0.0,G#,0.242,-6.554,Major,0.269,125.285,0.136
Rap,0.122,0.7,149813,0.435,0.000549,C,0.114,-12.597,Major,0.0428,141.914,0.21
Rap,0.818,0.656,250120,0.33,0.00386,G#,0.107,-8.771,Major,0.162,119.057,0.349
Rap,0.736,0.86,228493,0.638,0.000708,C,0.105,-5.773,Major,0.201,92.997,0.584
Rap,0.391,0.66,252227,0.382,0.0,D,0.0972,-5.919,Minor,0.0304,119.875,0.436
Rap,0.000915,0.79,178502,0.641,0.0,D,0.178,-5.5,Major,0.235,143.913,0.171
Rap,0.511,0.644,210495,0.801,8.59e-06,G,0.614,-4.55,Major,0.387,82.156,0.764
Rap,0.122,0.617,262818,0.732,0.0,A#,0.244,-8.074,Major,0.407,138.964,0.433
Rap,0.176,0.838,240040,0.594,0.0,E,0.0867,-5.695,Minor,0.113,90.038,0.507
Rap,0.0242,0.894,106160,0.529,0.0,B,0.13,-10.461,Major,0.399,144.959,0.7
Rap,0.186,0.738,287067,0.616,0.0,C#,0.145,-7.192,Major,0.193,141.971,0.28
Rap,0.0389,0.775,184443,0.494,0.0,G#,0.198,-6.839,Major,0.259,120.047,0.176
Rap,0.145,0.731,292520,0.661,0.0,F#,0.12,-6.562,Minor,0.376,87.912,0.369
Rap,0.122,0.567,311373,0.539,0.0,C,0.11,-11.203,Minor,0.169,91.205,0.429
Rap,0.36,0.864,200009,0.587,5.89e-05,E,0.0909,-4.504,Minor,0.0985,96.033,0.539
Rap,0.00822,0.672,277551,0.6,0.0,C,0.0945,-9.318,Major,0.381,147.381,0.226
Rap,0.137,0.737,283427,0.653,0.421,C,0.0828,-10.492,Major,0.0335,121.02,0.73
Rap,0.145,0.841,55000,0.842,0.0,B,0.401,-5.96,Major,0.124,130.246,0.6
Rap,0.00738,0.675,219684,0.747,0.0,D#,0.121,-4.46,Minor,0.0741,152.928,0.255
Rap,0.0138,0.897,127947,0.529,0.0,D,0.259,-8.302,Major,0.353,104.045,0.333
Rap,0.00195,0.942,177806,0.383,0.0,A#,0.0922,-8.099,Major,0.565,100.021,0.38
Rap,0.00839,0.943,170733,0.777,0.0,C#,0.278,-4.273,Major,0.2,135.0,0.711
Rap,0.0521,0.689,188150,0.795,0.0,B,0.0996,-6.515,Minor,0.188,137.971,0.634
Rap,0.0106,0.856,150014,0.57,0.0,C#,0.108,-7.144,Major,0.296,160.025,0.34
Rap,0.398,0.711,274440,0.871,1.69e-06,D,0.171,-4.32,Major,0.294,91.153,0.912
Rap,0.0606,0.834,252017,0.493,7.95e-05,F,0.0666,-6.567,Minor,0.128,140.007,0.28
Rap,0.032,0.719,223000,0.703,1.14e-05,F,0.0656,-4.93,Minor,0.0392,101.984,0.72
Rap,0.484,0.65,251293,0.545,0.0026,C,0.129,-7.314,Major,0.0386,179.936,0.25
Rap,0.564,0.692,206027,0.552,0.0289,B,0.158,-8.265,Minor,0.0473,80.026,0.363
Rap,0.822,0.6,227264,0.524,3.29e-05,C,0.104,-9.297,Major,0.146,127.5,0.449
